CSFSP80053Index,CSFSubcategoryID,SP80053ControlDetailID
3398,PR.IP-6,MP-6 (3)
3399,PR.IP-6,MP-6 (7)
3400,PR.IP-6,MP-6 (8)
3401,PR.IP-6,MP-6a
3402,PR.IP-6,MP-6b
3404,PR.IP-7,CA-2 (1)
3405,PR.IP-7,CA-2 (2)
3406,PR.IP-7,CA-2 (3)
3407,PR.IP-7,CA-2a.1
3408,PR.IP-7,CA-2a.2
3409,PR.IP-7,CA-2a.3
3410,PR.IP-7,CA-2b
3411,PR.IP-7,CA-2c
3412,PR.IP-7,CA-2d
3414,PR.IP-7,CA-7 (1)
3415,PR.IP-7,CA-7 (3)
3416,PR.IP-7,CA-7a
3417,PR.IP-7,CA-7b
3418,PR.IP-7,CA-7c
3419,PR.IP-7,CA-7d
3420,PR.IP-7,CA-7e
3421,PR.IP-7,CA-7f
3422,PR.IP-7,CA-7g
3424,PR.IP-7,CP-2 (1)
3425,PR.IP-7,CP-2 (2)
3426,PR.IP-7,CP-2 (3)
3427,PR.IP-7,CP-2 (4)
3428,PR.IP-7,CP-2 (5)
3429,PR.IP-7,CP-2 (6)
3430,PR.IP-7,CP-2 (7)
3431,PR.IP-7,CP-2 (8)
3432,PR.IP-7,CP-2a.1
3433,PR.IP-7,CP-2a.2
3434,PR.IP-7,CP-2a.3
3435,PR.IP-7,CP-2a.4
3436,PR.IP-7,CP-2a.5
3437,PR.IP-7,CP-2a.6
3438,PR.IP-7,CP-2b
3439,PR.IP-7,CP-2c
3440,PR.IP-7,CP-2d
3441,PR.IP-7,CP-2e
3442,PR.IP-7,CP-2f
3443,PR.IP-7,CP-2g
3445,PR.IP-7,IR-8a.1
3446,PR.IP-7,IR-8a.2
3447,PR.IP-7,IR-8a.3
3448,PR.IP-7,IR-8a.4
3449,PR.IP-7,IR-8a.5
3450,PR.IP-7,IR-8a.6
3451,PR.IP-7,IR-8a.7
3452,PR.IP-7,IR-8a.8
3453,PR.IP-7,IR-8b
3454,PR.IP-7,IR-8c
3455,PR.IP-7,IR-8d
3456,PR.IP-7,IR-8e
3457,PR.IP-7,IR-8f
3459,PR.IP-7,PL-2 (3)
3460,PR.IP-7,PL-2a
3461,PR.IP-7,PL-2a.1
3462,PR.IP-7,PL-2a.2
3463,PR.IP-7,PL-2a.3
3464,PR.IP-7,PL-2a.4
3465,PR.IP-7,PL-2a.5
3466,PR.IP-7,PL-2a.6
3467,PR.IP-7,PL-2a.7
3468,PR.IP-7,PL-2a.8
3469,PR.IP-7,PL-2a.9
3470,PR.IP-7,PL-2b
3471,PR.IP-7,PL-2c
3472,PR.IP-7,PL-2d
3473,PR.IP-7,PL-2e
3474,PR.IP-7,PM-6
3476,PR.IP-8,AC-21 (1)
3477,PR.IP-8,AC-21 (2)
3478,PR.IP-8,AC-21a.
3479,PR.IP-8,AC-21b.
3481,PR.IP-8,CA-7 (1)
3482,PR.IP-8,CA-7 (3)
3483,PR.IP-8,CA-7a
3484,PR.IP-8,CA-7b
3485,PR.IP-8,CA-7c
3486,PR.IP-8,CA-7d
3487,PR.IP-8,CA-7e
3488,PR.IP-8,CA-7f
3489,PR.IP-8,CA-7g
3491,PR.IP-8,SI-4 (1)
3492,PR.IP-8,SI-4 (10)
3493,PR.IP-8,SI-4 (11)
3494,PR.IP-8,SI-4 (12)
3495,PR.IP-8,SI-4 (13)(a)
3496,PR.IP-8,SI-4 (13)(b)
3497,PR.IP-8,SI-4 (13)(c)
3498,PR.IP-8,SI-4 (14)
3499,PR.IP-8,SI-4 (15)
3500,PR.IP-8,SI-4 (16)
3501,PR.IP-8,SI-4 (17)
3502,PR.IP-8,SI-4 (18)
3503,PR.IP-8,SI-4 (19)
3504,PR.IP-8,SI-4 (2)
3505,PR.IP-8,SI-4 (20)
3506,PR.IP-8,SI-4 (21)
3507,PR.IP-8,SI-4 (22)
3508,PR.IP-8,SI-4 (23)
3509,PR.IP-8,SI-4 (24)
3510,PR.IP-8,SI-4 (3)
3511,PR.IP-8,SI-4 (4)
3512,PR.IP-8,SI-4 (5)
3513,PR.IP-8,SI-4 (7)
3514,PR.IP-8,SI-4 (9)
3515,PR.IP-8,SI-4a.1
3516,PR.IP-8,SI-4a.2
3517,PR.IP-8,SI-4b
3518,PR.IP-8,SI-4c.1
3519,PR.IP-8,SI-4c.2
3520,PR.IP-8,SI-4d
3521,PR.IP-8,SI-4e
3522,PR.IP-8,SI-4f
3523,PR.IP-8,SI-4g
3524,PR.IP-9,CP-12
3525,PR.IP-9,CP-13
3527,PR.IP-9,CP-2 (1)
3528,PR.IP-9,CP-2 (2)
3529,PR.IP-9,CP-2 (3)
3530,PR.IP-9,CP-2 (4)
3531,PR.IP-9,CP-2 (5)
3532,PR.IP-9,CP-2 (6)
3533,PR.IP-9,CP-2 (7)
3534,PR.IP-9,CP-2 (8)
3535,PR.IP-9,CP-2a.1
3536,PR.IP-9,CP-2a.2
3537,PR.IP-9,CP-2a.3
3538,PR.IP-9,CP-2a.4
3539,PR.IP-9,CP-2a.5
3540,PR.IP-9,CP-2a.6
3541,PR.IP-9,CP-2b
3542,PR.IP-9,CP-2c
3543,PR.IP-9,CP-2d
3544,PR.IP-9,CP-2e
3545,PR.IP-9,CP-2f
3546,PR.IP-9,CP-2g
3548,PR.IP-9,CP-7 (1)
3549,PR.IP-9,CP-7 (2)
3550,PR.IP-9,CP-7 (3)
3551,PR.IP-9,CP-7 (4)
3552,PR.IP-9,CP-7 (6)
3553,PR.IP-9,CP-7a
3554,PR.IP-9,CP-7b
3555,PR.IP-9,CP-7c
3556,PR.IP-9,IR-7
3557,PR.IP-9,IR-7 (1)
3558,PR.IP-9,IR-7 (2)(a)
3559,PR.IP-9,IR-7 (2)(b)
3561,PR.IP-9,IR-8a.1
3562,PR.IP-9,IR-8a.2
3563,PR.IP-9,IR-8a.3
3564,PR.IP-9,IR-8a.4
3565,PR.IP-9,IR-8a.5
3566,PR.IP-9,IR-8a.6
3567,PR.IP-9,IR-8a.7
3568,PR.IP-9,IR-8a.8
3569,PR.IP-9,IR-8b
3570,PR.IP-9,IR-8c
3571,PR.IP-9,IR-8d
3572,PR.IP-9,IR-8e
3573,PR.IP-9,IR-8f
3575,PR.IP-9,IR-9 (1)
3576,PR.IP-9,IR-9 (2)
3577,PR.IP-9,IR-9 (3)
3578,PR.IP-9,IR-9 (4)
3579,PR.IP-9,IR-9a
3580,PR.IP-9,IR-9b
3581,PR.IP-9,IR-9c
3582,PR.IP-9,IR-9d
3583,PR.IP-9,IR-9e
3584,PR.IP-9,IR-9f
3586,PR.IP-9,PE-17a
3587,PR.IP-9,PE-17b
3588,PR.IP-9,PE-17c
3590,PR.MA-1,MA-2 (2)(a)
3591,PR.MA-1,MA-2 (2)(b)
3592,PR.MA-1,MA-2a
3593,PR.MA-1,MA-2b
3594,PR.MA-1,MA-2c
3595,PR.MA-1,MA-2d
3596,PR.MA-1,MA-2e
3597,PR.MA-1,MA-2f
3598,PR.MA-1,MA-3
3599,PR.MA-1,MA-3 (1)
3600,PR.MA-1,MA-3 (2)
3601,PR.MA-1,MA-3 (3)(a)
3602,PR.MA-1,MA-3 (3)(b)
3603,PR.MA-1,MA-3 (3)(c)
3604,PR.MA-1,MA-3 (3)(d)
3605,PR.MA-1,MA-3 (4)
3607,PR.MA-1,MA-5 (1)(a)(1)
3608,PR.MA-1,MA-5 (1)(a)(2)
3609,PR.MA-1,MA-5 (1)(b)
3610,PR.MA-1,MA-5 (2)
3611,PR.MA-1,MA-5 (3)
3612,PR.MA-1,MA-5 (4)(a)
3613,PR.MA-1,MA-5 (4)(b)
3614,PR.MA-1,MA-5 (5)
3615,PR.MA-1,MA-5a
3616,PR.MA-1,MA-5b
3617,PR.MA-1,MA-5c
3618,PR.MA-1,MA-6
3619,PR.MA-1,MA-6 (1)
3620,PR.MA-1,MA-6 (2)
3621,PR.MA-1,MA-6 (3)
3623,PR.MA-2,MA-4 (1)(a)
3624,PR.MA-2,MA-4 (1)(b)
3625,PR.MA-2,MA-4 (2)
3626,PR.MA-2,MA-4 (3)(a)
3627,PR.MA-2,MA-4 (3)(b)
3628,PR.MA-2,MA-4 (4)(a)
3629,PR.MA-2,MA-4 (4)(b)(1)
3630,PR.MA-2,MA-4 (4)(b)(2)
3631,PR.MA-2,MA-4 (5)(a)
3632,PR.MA-2,MA-4 (5)(b)
3633,PR.MA-2,MA-4 (6)
3634,PR.MA-2,MA-4 (7)
3635,PR.MA-2,MA-4a
3636,PR.MA-2,MA-4b
3637,PR.MA-2,MA-4c
3638,PR.MA-2,MA-4d
3639,PR.MA-2,MA-4e
3641,PR.PT-1,AU-10
3642,PR.PT-1,AU-10 (1)(a)
3643,PR.PT-1,AU-10 (1)(b)
3644,PR.PT-1,AU-10 (2)(a)
3645,PR.PT-1,AU-10 (2)(b)
3646,PR.PT-1,AU-10 (3)
3647,PR.PT-1,AU-10 (4)(a)
3648,PR.PT-1,AU-10 (4)(b)
3649,PR.PT-1,AU-11
3650,PR.PT-1,AU-11 (1)
3652,PR.PT-1,AU-12 (1)
3653,PR.PT-1,AU-12 (2)
3654,PR.PT-1,AU-12 (3)
3655,PR.PT-1,AU-12a
3656,PR.PT-1,AU-12b
3657,PR.PT-1,AU-12c
3658,PR.PT-1,AU-13
3659,PR.PT-1,AU-13 (1)
3660,PR.PT-1,AU-13 (2)
3661,PR.PT-1,AU-14
3662,PR.PT-1,AU-14 (1)
3663,PR.PT-1,AU-14 (2)
3664,PR.PT-1,AU-14 (3)
3665,PR.PT-1,AU-15
3666,PR.PT-1,AU-16
3667,PR.PT-1,AU-16 (1)
3668,PR.PT-1,AU-16 (2)
3669,PR.PT-1,AU-1a.1
3670,PR.PT-1,AU-1a.2
3671,PR.PT-1,AU-1b.1
3672,PR.PT-1,AU-1b.2
3674,PR.PT-1,AU-2 (3)
3675,PR.PT-1,AU-2a
3676,PR.PT-1,AU-2b
3677,PR.PT-1,AU-2c
3678,PR.PT-1,AU-2d
3679,PR.PT-1,AU-3
3680,PR.PT-1,AU-3 (1)
3681,PR.PT-1,AU-3 (2)
3682,PR.PT-1,AU-4
3683,PR.PT-1,AU-4 (1)
3685,PR.PT-1,AU-5 (1)
3686,PR.PT-1,AU-5 (2)
3687,PR.PT-1,AU-5 (3)
3688,PR.PT-1,AU-5 (4)
3689,PR.PT-1,AU-5a
3690,PR.PT-1,AU-5b
3692,PR.PT-1,AU-6 (1)
3693,PR.PT-1,AU-6 (10)
3694,PR.PT-1,AU-6 (3)
3695,PR.PT-1,AU-6 (4)
3696,PR.PT-1,AU-6 (5)
3697,PR.PT-1,AU-6 (6)
3698,PR.PT-1,AU-6 (7)
3699,PR.PT-1,AU-6 (8)
3700,PR.PT-1,AU-6 (9)
3701,PR.PT-1,AU-6a
3702,PR.PT-1,AU-6b
3704,PR.PT-1,AU-7 (1)
3705,PR.PT-1,AU-7 (2)
3706,PR.PT-1,AU-7a
3707,PR.PT-1,AU-7b
3709,PR.PT-1,AU-8 (1)(a)
3710,PR.PT-1,AU-8 (1)(b)
3711,PR.PT-1,AU-8 (2)
3712,PR.PT-1,AU-8a
3713,PR.PT-1,AU-8b
3714,PR.PT-1,AU-9
3715,PR.PT-1,AU-9 (1)
3716,PR.PT-1,AU-9 (2)
3717,PR.PT-1,AU-9 (3)
3718,PR.PT-1,AU-9 (4)
3719,PR.PT-1,AU-9 (5)
3720,PR.PT-1,AU-9 (6)
3721,PR.PT-2,MP-2
3723,PR.PT-2,MP-3a
3724,PR.PT-2,MP-3b
3726,PR.PT-2,MP-4 (2)
3727,PR.PT-2,MP-4a
3728,PR.PT-2,MP-4b
3730,PR.PT-2,MP-5 (3)
3731,PR.PT-2,MP-5 (4)
3732,PR.PT-2,MP-5a
3733,PR.PT-2,MP-5b
3734,PR.PT-2,MP-5c
3735,PR.PT-2,MP-5d
3736,PR.PT-2,MP-7
3737,PR.PT-2,MP-7 (1)
3738,PR.PT-2,MP-7 (2)
3740,PR.PT-2,MP-8 (1)
3741,PR.PT-2,MP-8 (2)
3742,PR.PT-2,MP-8 (3)
3743,PR.PT-2,MP-8 (4)
3744,PR.PT-2,MP-8a
3745,PR.PT-2,MP-8b
3746,PR.PT-2,MP-8c
3747,PR.PT-2,MP-8d
3748,PR.PT-3,AC-3
3749,PR.PT-3,AC-3 (10)
3750,PR.PT-3,AC-3 (2)
3751,PR.PT-3,AC-3 (3)(a)
3752,PR.PT-3,AC-3 (3)(b)(1)
3753,PR.PT-3,AC-3 (3)(b)(2)
3754,PR.PT-3,AC-3 (3)(b)(3)
3755,PR.PT-3,AC-3 (3)(b)(4)
3756,PR.PT-3,AC-3 (3)(b)(5)
3757,PR.PT-3,AC-3 (3)(c)
3758,PR.PT-3,AC-3 (4)(a)
3759,PR.PT-3,AC-3 (4)(b)
3760,PR.PT-3,AC-3 (4)(c)
3761,PR.PT-3,AC-3 (4)(d)
3762,PR.PT-3,AC-3 (4)(e)
3763,PR.PT-3,AC-3 (5)
3764,PR.PT-3,AC-3 (7)
3765,PR.PT-3,AC-3 (8)
3766,PR.PT-3,AC-3 (9)(a)
3767,PR.PT-3,AC-3 (9)(b)
3769,PR.PT-3,CM-7 (1)(a)
3770,PR.PT-3,CM-7 (1)(b)
3771,PR.PT-3,CM-7 (2)
3772,PR.PT-3,CM-7 (3)
3773,PR.PT-3,CM-7 (4)(a)
3774,PR.PT-3,CM-7 (4)(b)
3775,PR.PT-3,CM-7 (4)(c)
3776,PR.PT-3,CM-7 (5)(a)
3777,PR.PT-3,CM-7 (5)(b)
3778,PR.PT-3,CM-7 (5)(c)
3779,PR.PT-3,CM-7a
3780,PR.PT-3,CM-7b
3782,PR.PT-4,AC-17 (1)
3783,PR.PT-4,AC-17 (2)
3784,PR.PT-4,AC-17 (3)
3785,PR.PT-4,AC-17 (4)(a)
3786,PR.PT-4,AC-17 (4)(b)
3787,PR.PT-4,AC-17 (6)
3788,PR.PT-4,AC-17 (9)
3789,PR.PT-4,AC-17a.
3790,PR.PT-4,AC-17b.
3792,PR.PT-4,AC-18 (1)
3793,PR.PT-4,AC-18 (3)
3794,PR.PT-4,AC-18 (4)
3795,PR.PT-4,AC-18 (5)
3796,PR.PT-4,AC-18a.
3797,PR.PT-4,AC-18b.
3798,PR.PT-4,AC-4
3799,PR.PT-4,AC-4 (1)
3800,PR.PT-4,AC-4 (10)
3801,PR.PT-4,AC-4 (11)
3802,PR.PT-4,AC-4 (12)
3803,PR.PT-4,AC-4 (13)
3804,PR.PT-4,AC-4 (14)
3805,PR.PT-4,AC-4 (15)
3806,PR.PT-4,AC-4 (17)
3807,PR.PT-4,AC-4 (18)
3808,PR.PT-4,AC-4 (19)
3809,PR.PT-4,AC-4 (2)
3810,PR.PT-4,AC-4 (20)
3811,PR.PT-4,AC-4 (21)
3812,PR.PT-4,AC-4 (22)
3813,PR.PT-4,AC-4 (3)
3814,PR.PT-4,AC-4 (4)
3815,PR.PT-4,AC-4 (5)
3816,PR.PT-4,AC-4 (6)
3817,PR.PT-4,AC-4 (7)
3818,PR.PT-4,AC-4 (8)
3819,PR.PT-4,AC-4 (9)
3820,PR.PT-4,CP-8
3821,PR.PT-4,CP-8 (1)(a)
3822,PR.PT-4,CP-8 (1)(b)
3823,PR.PT-4,CP-8 (2)
3824,PR.PT-4,CP-8 (3)
3825,PR.PT-4,CP-8 (4)(a)
3826,PR.PT-4,CP-8 (4)(b)
3827,PR.PT-4,CP-8 (4)(c)
3828,PR.PT-4,CP-8 (5)
3830,PR.PT-4,SC-19a
3831,PR.PT-4,SC-19b
3833,PR.PT-4,SC-20 (2)
3834,PR.PT-4,SC-20a
3835,PR.PT-4,SC-20b
3836,PR.PT-4,SC-21
3837,PR.PT-4,SC-22
3838,PR.PT-4,SC-23
3839,PR.PT-4,SC-23 (1)
3840,PR.PT-4,SC-23 (3)
3841,PR.PT-4,SC-23 (5)
3842,PR.PT-4,SC-24
3843,PR.PT-4,SC-25
3844,PR.PT-4,SC-29
3845,PR.PT-4,SC-29 (1)
3846,PR.PT-4,SC-32
3847,PR.PT-4,SC-36
3848,PR.PT-4,SC-36 (1)
3849,PR.PT-4,SC-37
3850,PR.PT-4,SC-37 (1)
3851,PR.PT-4,SC-38
3852,PR.PT-4,SC-39
3853,PR.PT-4,SC-39 (1)
3854,PR.PT-4,SC-39 (2)
3855,PR.PT-4,SC-40
3856,PR.PT-4,SC-40 (1)
3857,PR.PT-4,SC-40 (2)
3858,PR.PT-4,SC-40 (3)
3859,PR.PT-4,SC-40 (4)
3860,PR.PT-4,SC-41
3862,PR.PT-4,SC-43a
3863,PR.PT-4,SC-43b
3865,PR.PT-4,SC-7 (10)
3866,PR.PT-4,SC-7 (11)
3867,PR.PT-4,SC-7 (12)
3868,PR.PT-4,SC-7 (13)
3869,PR.PT-4,SC-7 (14)
3870,PR.PT-4,SC-7 (15)
3871,PR.PT-4,SC-7 (16)
3872,PR.PT-4,SC-7 (17)
3873,PR.PT-4,SC-7 (18)
3874,PR.PT-4,SC-7 (19)
3875,PR.PT-4,SC-7 (20)
3876,PR.PT-4,SC-7 (21)
3877,PR.PT-4,SC-7 (22)
3878,PR.PT-4,SC-7 (23)
3879,PR.PT-4,SC-7 (3)
3880,PR.PT-4,SC-7 (4)(a)
3881,PR.PT-4,SC-7 (4)(b)
3882,PR.PT-4,SC-7 (4)(c)
3883,PR.PT-4,SC-7 (4)(d)
3884,PR.PT-4,SC-7 (4)(e)
3885,PR.PT-4,SC-7 (5)
3886,PR.PT-4,SC-7 (7)
3887,PR.PT-4,SC-7 (8)
3888,PR.PT-4,SC-7 (9)(a)
3889,PR.PT-4,SC-7 (9)(b)
3890,PR.PT-4,SC-7a
3891,PR.PT-4,SC-7b
3892,PR.PT-4,SC-7c
3893,PR.PT-5,CP-11
3894,PR.PT-5,CP-13
3896,PR.PT-5,CP-7 (1)
3897,PR.PT-5,CP-7 (2)
3898,PR.PT-5,CP-7 (3)
3899,PR.PT-5,CP-7 (4)
3900,PR.PT-5,CP-7 (6)
3901,PR.PT-5,CP-7a
3902,PR.PT-5,CP-7b
3903,PR.PT-5,CP-7c
3904,PR.PT-5,CP-8
3905,PR.PT-5,CP-8 (1)(a)
3906,PR.PT-5,CP-8 (1)(b)
3907,PR.PT-5,CP-8 (2)
3908,PR.PT-5,CP-8 (3)
3909,PR.PT-5,CP-8 (4)(a)
3910,PR.PT-5,CP-8 (4)(b)
3911,PR.PT-5,CP-8 (4)(c)
3912,PR.PT-5,CP-8 (5)
3914,PR.PT-5,PL-8 (1)(a)
3915,PR.PT-5,PL-8 (1)(b)
3916,PR.PT-5,PL-8 (2)
3917,PR.PT-5,PL-8a.1
3918,PR.PT-5,PL-8a.2
3919,PR.PT-5,PL-8a.3
3920,PR.PT-5,PL-8b
3921,PR.PT-5,PL-8c
3922,PR.PT-5,SA-14
3923,PR.PT-5,SC-6
3925,RC.CO-3,CP-2 (1)
3926,RC.CO-3,CP-2 (2)
3927,RC.CO-3,CP-2 (3)
3928,RC.CO-3,CP-2 (4)
3929,RC.CO-3,CP-2 (5)
3930,RC.CO-3,CP-2 (6)
3931,RC.CO-3,CP-2 (7)
3932,RC.CO-3,CP-2 (8)
3933,RC.CO-3,CP-2a.1
3934,RC.CO-3,CP-2a.2
3935,RC.CO-3,CP-2a.3
3936,RC.CO-3,CP-2a.4
3937,RC.CO-3,CP-2a.5
3938,RC.CO-3,CP-2a.6
3939,RC.CO-3,CP-2b
3940,RC.CO-3,CP-2c
3941,RC.CO-3,CP-2d
3942,RC.CO-3,CP-2e
3943,RC.CO-3,CP-2f
3944,RC.CO-3,CP-2g
3946,RC.CO-3,IR-4 (1)
3947,RC.CO-3,IR-4 (10)
3948,RC.CO-3,IR-4 (2)
3949,RC.CO-3,IR-4 (3)
3950,RC.CO-3,IR-4 (4)
3951,RC.CO-3,IR-4 (5)
3952,RC.CO-3,IR-4 (6)
3953,RC.CO-3,IR-4 (7)
3954,RC.CO-3,IR-4 (8)
3955,RC.CO-3,IR-4 (9)
3956,RC.CO-3,IR-4a
3957,RC.CO-3,IR-4b
3958,RC.CO-3,IR-4c
3960,RC.IM-1,CP-2 (1)
3961,RC.IM-1,CP-2 (2)
3962,RC.IM-1,CP-2 (3)
3963,RC.IM-1,CP-2 (4)
3964,RC.IM-1,CP-2 (5)
3965,RC.IM-1,CP-2 (6)
3966,RC.IM-1,CP-2 (7)
3967,RC.IM-1,CP-2 (8)
3968,RC.IM-1,CP-2a.1
3969,RC.IM-1,CP-2a.2
3970,RC.IM-1,CP-2a.3
3971,RC.IM-1,CP-2a.4
3972,RC.IM-1,CP-2a.5
3973,RC.IM-1,CP-2a.6
3974,RC.IM-1,CP-2b
3975,RC.IM-1,CP-2c
3976,RC.IM-1,CP-2d
3977,RC.IM-1,CP-2e
3978,RC.IM-1,CP-2f
3979,RC.IM-1,CP-2g
3981,RC.IM-1,IR-4 (1)
3982,RC.IM-1,IR-4 (10)
3983,RC.IM-1,IR-4 (2)
3984,RC.IM-1,IR-4 (3)
3985,RC.IM-1,IR-4 (4)
3986,RC.IM-1,IR-4 (5)
3987,RC.IM-1,IR-4 (6)
3988,RC.IM-1,IR-4 (7)
3989,RC.IM-1,IR-4 (8)
3990,RC.IM-1,IR-4 (9)
3991,RC.IM-1,IR-4a
3992,RC.IM-1,IR-4b
3993,RC.IM-1,IR-4c
3995,RC.IM-1,IR-8a.1
3996,RC.IM-1,IR-8a.2
3997,RC.IM-1,IR-8a.3
3998,RC.IM-1,IR-8a.4
3999,RC.IM-1,IR-8a.5
4000,RC.IM-1,IR-8a.6
4001,RC.IM-1,IR-8a.7
4002,RC.IM-1,IR-8a.8
4003,RC.IM-1,IR-8b
4004,RC.IM-1,IR-8c
4005,RC.IM-1,IR-8d
4006,RC.IM-1,IR-8e
4007,RC.IM-1,IR-8f
4009,RC.IM-2,CP-2 (1)
4010,RC.IM-2,CP-2 (2)
4011,RC.IM-2,CP-2 (3)
4012,RC.IM-2,CP-2 (4)
4013,RC.IM-2,CP-2 (5)
4014,RC.IM-2,CP-2 (6)
4015,RC.IM-2,CP-2 (7)
4016,RC.IM-2,CP-2 (8)
4017,RC.IM-2,CP-2a.1
4018,RC.IM-2,CP-2a.2
4019,RC.IM-2,CP-2a.3
4020,RC.IM-2,CP-2a.4
4021,RC.IM-2,CP-2a.5
4022,RC.IM-2,CP-2a.6
4023,RC.IM-2,CP-2b
4024,RC.IM-2,CP-2c
4025,RC.IM-2,CP-2d
4026,RC.IM-2,CP-2e
4027,RC.IM-2,CP-2f
4028,RC.IM-2,CP-2g
4030,RC.IM-2,IR-4 (1)
4031,RC.IM-2,IR-4 (10)
4032,RC.IM-2,IR-4 (2)
4033,RC.IM-2,IR-4 (3)
4034,RC.IM-2,IR-4 (4)
4035,RC.IM-2,IR-4 (5)
4036,RC.IM-2,IR-4 (6)
4037,RC.IM-2,IR-4 (7)
4038,RC.IM-2,IR-4 (8)
4039,RC.IM-2,IR-4 (9)
4040,RC.IM-2,IR-4a
4041,RC.IM-2,IR-4b
4042,RC.IM-2,IR-4c
4044,RC.IM-2,IR-8a.1
4045,RC.IM-2,IR-8a.2
4046,RC.IM-2,IR-8a.3
4047,RC.IM-2,IR-8a.4
4048,RC.IM-2,IR-8a.5
4049,RC.IM-2,IR-8a.6
4050,RC.IM-2,IR-8a.7
4051,RC.IM-2,IR-8a.8
4052,RC.IM-2,IR-8b
4053,RC.IM-2,IR-8c
4054,RC.IM-2,IR-8d
4055,RC.IM-2,IR-8e
4056,RC.IM-2,IR-8f
4057,RC.RP-1,CP-10
4058,RC.RP-1,CP-10 (2)
4059,RC.RP-1,CP-10 (4)
4060,RC.RP-1,CP-10 (6)
4062,RC.RP-1,IR-4 (1)
4063,RC.RP-1,IR-4 (10)
4064,RC.RP-1,IR-4 (2)
4065,RC.RP-1,IR-4 (3)
4066,RC.RP-1,IR-4 (4)
4067,RC.RP-1,IR-4 (5)
